#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl1000m0	exonbelow1mappabilityl1000m01yes0no	positionsbelow1mappabilityl1000m0	percpositionsbelow1mappabilityl1000m0	maxcontigousbasesmappabilityl1000m0
chrY	25374140	25374409	25374205	25374344	DAZ2	270	140	0.276913392593	True	270	1	270
chrY	25374140	25374409	25374205	25374344	DAZ3	270	140	0.276913392593	True	270	1	270
chrY	25374140	25374409	25374205	25374344	DAZ4	270	140	0.276913392593	True	270	1	270
chrY	25382910	25383111	25382975	25383046	DAZ3	202	72	0.94801980198	True	21	0.10396039604	21
chrY	25385292	25385493	25385357	25385428	DAZ2	202	72	0.5	True	202	1	202
chrY	25387688	25387889	25387753	25387824	DAZ2	202	72	0.333333	True	202	1	202
chrY	25387688	25387889	25387753	25387824	DAZ3	202	72	0.333333	True	202	1	202
chrY	25387688	25387889	25387753	25387824	DAZ4	202	72	0.333333	True	202	1	202
chrY	25390072	25390273	25390137	25390208	DAZ2	202	72	0.5	True	202	1	202
chrY	25390072	25390273	25390137	25390208	DAZ4	202	72	0.5	True	202	1	202
chrY	25392468	25392669	25392533	25392604	DAZ2	202	72	0.333333	True	202	1	202
chrY	25392468	25392669	25392533	25392604	DAZ3	202	72	0.333333	True	202	1	202
chrY	25392468	25392669	25392533	25392604	DAZ4	202	72	0.333333	True	202	1	202
chrY	25399623	25399824	25399688	25399759	DAZ3	202	72	0.333333	True	202	1	202
chrY	25416558	25416759	25416623	25416694	DAZ2	202	72	0.5	True	202	1	202
chrY	25418942	25419143	25419007	25419078	DAZ2	202	72	0.5	True	202	1	202
chrY	25423710	25423911	25423775	25423846	DAZ2	202	72	0.5	True	202	1	202
chrY	25426095	25426296	25426160	25426231	DAZ2	202	72	0.5	True	202	1	202
chrY	25426095	25426296	25426160	25426231	DAZ3	202	72	0.5	True	202	1	202
chrY	25426095	25426296	25426160	25426231	DAZ4	202	72	0.5	True	202	1	202
chrY	25426911	25427075	25426976	25427010	DAZ2	165	35	0.25	True	165	1	165
chrY	25426911	25427075	25426976	25427010	DAZ3	165	35	0.25	True	165	1	165
chrY	25426911	25427075	25426976	25427010	DAZ4	165	35	0.25	True	165	1	165
chrY	25431520	25431713	25431585	25431648	DAZ2	194	64	0.346649484536	True	194	1	194
chrY	25431520	25431713	25431585	25431648	DAZ3	194	64	0.346649484536	True	194	1	194
chrY	25431520	25431713	25431585	25431648	DAZ4	194	64	0.346649484536	True	194	1	194
chrY	26191686	26191888	26191751	26191823	CDY1	203	73	0.5	True	203	1	203
chrY	26191686	26191888	26191751	26191823	CDY1B	203	73	0.5	True	203	1	203
chrY	26192148	26193900	26192213	26193835	CDY1	1753	1623	0.5	True	1753	1	1753
chrY	26192148	26193900	26192213	26193835	CDY1B	1753	1623	0.5	True	1753	1	1753
chrY	26772167	26772374	26772232	26772309	BPY2	208	78	0.5	True	208	1	208
chrY	26772167	26772374	26772232	26772309	BPY2B	208	78	0.5	True	208	1	208
chrY	26772167	26772374	26772232	26772309	BPY2C	208	78	0.5	True	208	1	208
chrY	26774304	26774551	26774369	26774486	BPY2	248	118	0.333333	True	248	1	248
chrY	26774304	26774551	26774369	26774486	BPY2B	248	118	0.333333	True	248	1	248
chrY	26774304	26774551	26774369	26774486	BPY2C	248	118	0.333333	True	248	1	248
chrY	26777276	26777511	26777341	26777446	BPY2	236	106	0.333333	True	236	1	236
chrY	26777276	26777511	26777341	26777446	BPY2B	236	106	0.333333	True	236	1	236
chrY	26777276	26777511	26777341	26777446	BPY2C	236	106	0.333333	True	236	1	236
chrY	26778074	26778222	26778139	26778157	BPY2	149	19	0.5	True	149	1	149
chrY	26778074	26778222	26778139	26778157	BPY2B	149	19	0.5	True	149	1	149
chrY	26778074	26778222	26778139	26778157	BPY2C	149	19	0.5	True	149	1	149
chrY	26915016	26915209	26915081	26915144	DAZ3	194	64	0.5	True	194	1	194
chrY	26915016	26915209	26915081	26915144	DAZ4	194	64	0.5	True	194	1	194
chrY	26919652	26919816	26919717	26919751	DAZ3	165	35	0.5	True	165	1	165
chrY	26919652	26919816	26919717	26919751	DAZ4	165	35	0.5	True	165	1	165
chrY	26920432	26920633	26920497	26920568	DAZ3	202	72	0.5	True	202	1	202
chrY	26920432	26920633	26920497	26920568	DAZ4	202	72	0.5	True	202	1	202
chrY	26930219	26930420	26930284	26930355	DAZ3	202	72	0.166667	True	202	1	202
chrY	26930219	26930420	26930284	26930355	DAZ4	202	72	0.166667	True	202	1	202
chrY	26932596	26932797	26932661	26932732	DAZ3	202	72	0.333333	True	202	1	202
chrY	26932596	26932797	26932661	26932732	DAZ4	202	72	0.333333	True	202	1	202
chrY	26934976	26935177	26935041	26935112	DAZ3	202	72	0.166667	True	202	1	202
chrY	26934976	26935177	26935041	26935112	DAZ4	202	72	0.166667	True	202	1	202
chrY	26937353	26937554	26937418	26937489	DAZ3	202	72	0.333333	True	202	1	202
chrY	26939732	26939933	26939797	26939868	DAZ3	202	72	0.166667	True	202	1	202
chrY	26944505	26944706	26944570	26944641	DAZ3	202	72	0.5	True	202	1	202
chrY	26944505	26944706	26944570	26944641	DAZ4	202	72	0.5	True	202	1	202
chrY	26946895	26947096	26946960	26947031	DAZ3	202	72	0.25	True	202	1	202
chrY	26946895	26947096	26946960	26947031	DAZ4	202	72	0.25	True	202	1	202
chrY	26949338	26949539	26949403	26949474	DAZ3	202	72	0.534653465347	True	188	0.930693069307	188
chrY	26949338	26949539	26949403	26949474	DAZ4	202	72	0.534653465347	True	188	0.930693069307	188
chrY	26951039	26951232	26951104	26951167	DAZ3	194	64	0.373711340206	True	162	0.835051546392	162
chrY	26951039	26951232	26951104	26951167	DAZ4	194	64	0.373711340206	True	162	0.835051546392	162
chrY	26951539	26951720	26951604	26951655	DAZ3	182	52	0.45467032967	True	182	1	182
chrY	26951539	26951720	26951604	26951655	DAZ4	182	52	0.45467032967	True	182	1	182
chrY	26952517	26952793	26952582	26952728	DAZ3	277	147	0.599277978339	True	222	0.801444043321	222
chrY	26952517	26952793	26952582	26952728	DAZ4	277	147	0.599277978339	True	222	0.801444043321	222
chrY	26959265	26959397	26959330	26959332	DAZ3	133	3	0.333333	True	133	1	133
chrY	26959265	26959397	26959330	26959332	DAZ4	133	3	0.333333	True	133	1	133
chrY	26980209	26980341	26980274	26980276	DAZ2	133	3	0.25	True	133	1	133
chrY	26980209	26980341	26980274	26980276	DAZ3	133	3	0.25	True	133	1	133
chrY	26980209	26980341	26980274	26980276	DAZ4	133	3	0.25	True	133	1	133
chrY	26986813	26987089	26986878	26987024	DAZ4	277	147	0.451263537906	True	277	1	277
chrY	26987234	26987455	26987299	26987390	DAZ4	222	92	0.25	True	222	1	222
chrY	26987886	26988067	26987951	26988002	DAZ4	182	52	0.166667	True	182	1	182
chrY	26988374	26988567	26988439	26988502	DAZ4	194	64	0.222984823529	True	153	1	153
chrY	26988527	26988796	26988592	26988731	DAZ4	270	140	0.276913392593	True	270	1	270
chrY	26997661	26997937	26997726	26997872	DAZ2	277	147	0.451263537906	True	277	1	277
chrY	26997661	26997937	26997726	26997872	DAZ3	277	147	0.451263537906	True	277	1	277
chrY	26997661	26997937	26997726	26997872	DAZ4	277	147	0.451263537906	True	277	1	277
chrY	26998082	26998303	26998147	26998238	DAZ2	222	92	0.25	True	222	1	222
chrY	26998082	26998303	26998147	26998238	DAZ3	222	92	0.25	True	222	1	222
chrY	26998082	26998303	26998147	26998238	DAZ4	222	92	0.25	True	222	1	222
chrY	26998734	26998915	26998799	26998850	DAZ2	182	52	0.166667	True	182	1	182
chrY	26998734	26998915	26998799	26998850	DAZ3	182	52	0.166667	True	182	1	182
chrY	26998734	26998915	26998799	26998850	DAZ4	182	52	0.166667	True	182	1	182
chrY	26999222	26999415	26999287	26999350	DAZ2	194	64	0.222984823529	True	153	1	153
chrY	26999222	26999415	26999287	26999350	DAZ3	194	64	0.222984823529	True	153	1	153
chrY	26999222	26999415	26999287	26999350	DAZ4	194	64	0.222984823529	True	153	1	153
chrY	26999375	26999644	26999440	26999579	DAZ2	270	140	0.370740740741	True	270	1	270
chrY	26999375	26999644	26999440	26999579	DAZ3	270	140	0.370740740741	True	270	1	270
chrY	26999375	26999644	26999440	26999579	DAZ4	270	140	0.370740740741	True	270	1	270
chrY	27000915	27001116	27000980	27001051	DAZ2	202	72	0.967821782178	True	13	0.0643564356436	13
chrY	27000915	27001116	27000980	27001051	DAZ3	202	72	0.967821782178	True	13	0.0643564356436	13
chrY	27000915	27001116	27000980	27001051	DAZ4	202	72	0.967821782178	True	13	0.0643564356436	13
chrY	27003358	27003559	27003423	27003494	DAZ2	202	72	0.5	True	202	1	202
chrY	27003358	27003559	27003423	27003494	DAZ3	202	72	0.5	True	202	1	202
chrY	27003358	27003559	27003423	27003494	DAZ4	202	72	0.5	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ2	202	72	0.333333	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ3	202	72	0.333333	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ4	202	72	0.333333	True	202	1	202
chrY	27012924	27013125	27012989	27013060	DAZ2	202	72	0.2	True	202	1	202
chrY	27012924	27013125	27012989	27013060	DAZ3	202	72	0.2	True	202	1	202
chrY	27015301	27015502	27015366	27015437	DAZ2	202	72	0.25	True	202	1	202
chrY	27015301	27015502	27015366	27015437	DAZ3	202	72	0.25	True	202	1	202
chrY	27017681	27017882	27017746	27017817	DAZ3	202	72	0.2	True	202	1	202
chrY	27017681	27017882	27017746	27017817	DAZ4	202	72	0.2	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ2	202	72	0.25	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ3	202	72	0.25	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ4	202	72	0.25	True	202	1	202
chrY	27032231	27032432	27032296	27032367	DAZ2	202	72	0.5	True	202	1	202
chrY	27039385	27039586	27039450	27039521	DAZ2	202	72	0.5	True	202	1	202
chrY	27039385	27039586	27039450	27039521	DAZ4	202	72	0.5	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ2	202	72	0.5	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ3	202	72	0.5	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ4	202	72	0.5	True	202	1	202
chrY	27042587	27042751	27042652	27042686	DAZ2	165	35	0.25	True	165	1	165
chrY	27042587	27042751	27042652	27042686	DAZ3	165	35	0.25	True	165	1	165
chrY	27042587	27042751	27042652	27042686	DAZ4	165	35	0.25	True	165	1	165
chrY	27047194	27047387	27047259	27047322	DAZ2	194	64	0.346649484536	True	194	1	194
chrY	27047194	27047387	27047259	27047322	DAZ3	194	64	0.346649484536	True	194	1	194
chrY	27047194	27047387	27047259	27047322	DAZ4	194	64	0.346649484536	True	194	1	194
chrY	27184180	27184328	27184245	27184263	BPY2	149	19	0.427292919463	True	149	1	149
chrY	27184180	27184328	27184245	27184263	BPY2B	149	19	0.427292919463	True	149	1	149
chrY	27184180	27184328	27184245	27184263	BPY2C	149	19	0.427292919463	True	149	1	149
chrY	27187851	27188098	27187916	27188033	BPY2	248	118	0.333333	True	248	1	248
chrY	27187851	27188098	27187916	27188033	BPY2B	248	118	0.333333	True	248	1	248
chrY	27187851	27188098	27187916	27188033	BPY2C	248	118	0.333333	True	248	1	248
chrY	27190028	27190235	27190093	27190170	BPY2	208	78	0.5	True	208	1	208
chrY	27190028	27190235	27190093	27190170	BPY2B	208	78	0.5	True	208	1	208
chrY	27190028	27190235	27190093	27190170	BPY2C	208	78	0.5	True	208	1	208
chrY	27768525	27770277	27768590	27770212	CDY1	1753	1623	0.5	True	1753	1	1753
chrY	27768525	27770277	27768590	27770212	CDY1B	1753	1623	0.5	True	1753	1	1753
chrY	27770537	27770739	27770602	27770674	CDY1	203	73	0.5	True	203	1	203
chrY	27770537	27770739	27770602	27770674	CDY1B	203	73	0.5	True	203	1	203
chr10	17794230	17794616	17794295	17794551	TMEM236	387	257	0.5	True	387	1	387
chr10	17817963	17818234	17818028	17818169	TMEM236	272	142	0.5	True	272	1	272
chr10	17837855	17838568	17837920	17838503	TMEM236	714	584	0.867647058824	True	189	0.264705882353	189
chr10	18041197	18041583	18041262	18041518	TMEM236	387	257	0.5	True	387	1	387
chr10	18064953	18065224	18065018	18065159	TMEM236	272	142	0.5	True	272	1	272
chr10	18084842	18085555	18084907	18085490	TMEM236	714	584	0.867647058824	True	189	0.264705882353	189
chr10	18145106	18145346	18145171	18145281	MRC1	241	111	0.593360995851	True	196	0.813278008299	196
chr10	18150251	18150496	18150316	18150431	MRC1	246	116	0.5	True	246	1	246
chr10	18159110	18159367	18159175	18159302	MRC1	258	128	0.5	True	258	1	258
chr10	18159712	18159929	18159777	18159864	MRC1	218	88	0.5	True	218	1	218
chr10	18160846	18161120	18160911	18161055	MRC1	275	145	0.763636363636	True	130	0.472727272727	130
chr10	18189652	18189947	18189717	18189882	MRC1	296	166	0.5	True	296	1	296
chr10	18198170	18198341	18198235	18198276	MRC1	172	42	0.5	True	172	1	172
chr10	37470185	37470343	37470250	37470278	ANKRD30A	159	29	0.5	True	122	1	122
chr10	37470307	37470509	37470372	37470444	ANKRD30A	203	73	0.5	True	203	1	203
chr10	37474376	37474534	37474441	37474469	ANKRD30A	159	29	0.5	True	127	1	127
chr10	37474503	37474705	37474568	37474640	ANKRD30A	203	73	0.5	True	203	1	203
chr10	37476821	37477012	37476886	37476947	ANKRD30A	192	62	0.5	True	192	1	192
chr10	46250319	46250628	46250384	46250563	FAM21C	310	180	0.970967741935	True	18	0.058064516129	18
chr10	46272656	46272938	46272721	46272873	FAM21C	283	153	0.994699646643	True	3	0.0106007067138	3
chr10	46284254	46285004	46284319	46284939	FAM21C	751	621	0.5	True	751	1	751
chr10	46287644	46287913	46287709	46287848	FAM21C	270	140	0.5	True	270	1	270
chr10	46337036	46337200	46337101	46337135	AGAP4	165	35	0.5	True	165	1	165
chr10	46611652	46611876	46611717	46611811	PTPN20A	225	95	0.768888888889	True	104	0.462222222222	104
chr10	46611652	46611876	46611717	46611811	PTPN20B	225	95	0.768888888889	True	104	0.462222222222	104
chr10	47161186	47161438	47161251	47161373	ANXA8	253	123	0.5	True	253	1	253
chr10	47162057	47162245	47162122	47162180	ANXA8	189	59	0.5	True	189	1	189
chr10	47163894	47164119	47163959	47164054	ANXA8	226	96	0.5	True	226	1	226
chr10	47164229	47164452	47164294	47164387	ANXA8	224	94	0.5	True	224	1	224
chr10	47164869	47165058	47164934	47164993	ANXA8	190	60	0.5	True	190	1	190
chr10	47165417	47165626	47165482	47165561	ANXA8	210	80	0.5	True	210	1	210
chr10	47166156	47166376	47166221	47166311	ANXA8	221	91	0.5	True	221	1	221
chr10	47167005	47167248	47167070	47167183	ANXA8	244	114	0.5	True	244	1	244
chr10	47168457	47168795	47168522	47168730	ANXA8	339	209	0.5	True	339	1	339
chr10	47169722	47169942	47169787	47169877	ANXA8	221	91	0.798642533937	True	89	0.402714932127	89
chr10	47173833	47173983	47173898	47173918	ANXA8	151	21	0.5	True	151	1	151
chr10	47177195	47177458	47177260	47177393	FAM25C	264	134	0.5	True	264	1	264
chr10	47177195	47177458	47177260	47177393	FAM25G	264	134	0.5	True	264	1	264
chr10	47179509	47179701	47179574	47179636	FAM25C	193	63	0.5	True	193	1	193
chr10	47179509	47179701	47179574	47179636	FAM25G	193	63	0.5	True	193	1	193
chr10	47192077	47193598	47192142	47193533	AGAP9	1522	1392	0.828515111695	True	522	0.34296977661	306
chr10	47197473	47197638	47197538	47197573	AGAP9	166	36	0.5	True	166	1	166
chr10	47207747	47207911	47207812	47207846	AGAP9	165	35	0.827272727273	True	57	0.345454545455	57
chr10	47210422	47210620	47210487	47210555	AGAP9	199	69	0.5	True	199	1	199
chr10	47212789	47212987	47212854	47212922	AGAP9	199	69	0.5	True	199	1	199
chr10	47213227	47213579	47213292	47213514	AGAP9	353	223	0.5	True	353	1	353
chr10	47759585	47759837	47759650	47759772	ANXA8L1	253	123	0.5	True	253	1	253
chr10	47762063	47762252	47762128	47762187	ANXA8L1	190	60	0.5	True	190	1	190
chr10	47894507	47894699	47894572	47894634	FAM21A	193	63	0.5	True	193	1	193
chr10	47911435	47911744	47911500	47911679	FAM21A	310	180	0.970967741935	True	18	0.058064516129	18
chr10	47946744	47947051	47946809	47946986	FAM21A	308	178	0.561688311688	True	270	0.876623376623	270
chr10	48215771	48216123	48215836	48216058	AGAP9	353	223	0.5	True	353	1	353
chr10	48216363	48216561	48216428	48216496	AGAP9	199	69	0.5	True	199	1	199
chr10	48218730	48218928	48218795	48218863	AGAP9	199	69	0.5	True	199	1	199
chr10	48221440	48221604	48221505	48221539	AGAP9	165	35	0.630303030303	True	122	0.739393939394	122
chr10	48229026	48229256	48229091	48229191	AGAP9	231	101	0.5	True	231	1	231
chr10	48231714	48231879	48231779	48231814	AGAP9	166	36	0.5	True	166	1	166
chr10	48235754	48237275	48235819	48237210	AGAP9	1522	1392	0.571287779238	True	1305	0.857424441524	1305
chr10	48249649	48249841	48249714	48249776	FAM25C	193	63	0.997409326425	True	1	0.00518134715026	1
chr10	48249649	48249841	48249714	48249776	FAM25G	193	63	0.997409326425	True	1	0.00518134715026	1
chr10	48251889	48252152	48251954	48252087	FAM25C	264	134	0.5	True	264	1	264
chr10	48251889	48252152	48251954	48252087	FAM25G	264	134	0.5	True	264	1	264
chr10	48255364	48255514	48255429	48255449	ANXA8	151	21	0.5	True	151	1	151
chr10	48259409	48259629	48259474	48259564	ANXA8	221	91	0.81221719457	True	83	0.37556561086	83
chr10	48262103	48262346	48262168	48262281	ANXA8	244	114	0.5	True	244	1	244
chr10	48262975	48263195	48263040	48263130	ANXA8	221	91	0.5	True	221	1	221
chr10	48263725	48263934	48263790	48263869	ANXA8	210	80	0.5	True	210	1	210
chr10	48264293	48264482	48264358	48264417	ANXA8	190	60	0.5	True	190	1	190
chr10	48264899	48265122	48264964	48265057	ANXA8	224	94	0.5	True	224	1	224
chr10	48265232	48265457	48265297	48265392	ANXA8	226	96	0.5	True	226	1	226
chr10	48267106	48267294	48267171	48267229	ANXA8	189	59	0.5	True	189	1	189
chr10	48270391	48270580	48270456	48270515	ANXA8	190	60	0.5	True	190	1	190
chr10	48751742	48752087	48751807	48752022	PTPN20A	346	216	0.697976878613	True	209	0.604046242775	209
chr10	48751742	48752087	48751807	48752022	PTPN20B	346	216	0.697976878613	True	209	0.604046242775	209
chr10	48795282	48795509	48795347	48795444	PTPN20A	228	98	0.84649122807	True	70	0.30701754386	70
chr10	48795282	48795509	48795347	48795444	PTPN20B	228	98	0.84649122807	True	70	0.30701754386	70
chr10	48798580	48798804	48798645	48798739	PTPN20A	225	95	0.768888888889	True	104	0.462222222222	104
chr10	48798580	48798804	48798645	48798739	PTPN20B	225	95	0.768888888889	True	104	0.462222222222	104
chr10	51240645	51240809	51240710	51240744	AGAP4	165	35	0.5	True	165	1	165
chr10	51362736	51363852	51362801	51363787	PARG	1117	987	0.624440465533	True	839	0.751119068935	839
chr10	51364640	51364836	51364705	51364771	PARG	197	67	0.654822335025	True	136	0.690355329949	136
chr10	51384234	51384422	51384299	51384357	TIMM23B	189	59	0.5	True	189	1	189
chr10	51387588	51387828	51387653	51387763	TIMM23B	241	111	0.5	True	241	1	241
chr10	51610328	51610516	51610393	51610451	TIMM23	189	59	0.5	True	189	1	189
chr10	51612839	51613053	51612904	51612988	TIMM23	215	85	0.5	True	215	1	215
chr10	51613153	51613376	51613218	51613311	TIMM23	224	94	0.5	True	224	1	224
chr10	51838370	51838562	51838435	51838497	FAM21A	193	63	0.5	True	193	1	193
chr10	51877601	51877883	51877666	51877818	FAM21A	283	153	0.996466431095	True	2	0.00706713780919	2
chr10	51890596	51890903	51890661	51890838	FAM21A	308	178	0.561688311688	True	270	0.876623376623	270
chr10	51949194	51949412	51949259	51949347	ASAH2	219	89	0.977168949772	True	10	0.0456621004566	10
chr10	51956468	51956744	51956533	51956679	ASAH2	277	147	0.5	True	277	1	277
chr10	51962524	51962749	51962589	51962684	ASAH2	226	96	0.5	True	226	1	226
chr10	51963335	51963504	51963400	51963439	ASAH2	170	40	0.5	True	170	1	170
chr10	51964556	51964780	51964621	51964715	ASAH2	225	95	0.5	True	225	1	225
chr10	51974438	51974693	51974503	51974628	ASAH2	256	126	0.9375	True	32	0.125	32
chr10	51992879	51993086	51992944	51993021	ASAH2	208	78	0.598557692308	True	167	0.802884615385	167
chr10	88917740	88917977	88917805	88917912	FAM35A	238	108	0.921218487395	True	25	0.105042016807	18
chr10	88985523	88986034	88985588	88985969	NUTM2A	512	382	0.900390625	True	102	0.19921875	102
chr10	88990612	88990870	88990677	88990805	NUTM2A	259	129	0.5	True	259	1	259
chr10	124341244	124341406	124341309	124341341	DMBT1	163	33	0.5	True	163	1	163
chr10	124342051	124342504	124342116	124342439	DMBT1	454	324	0.5	True	454	1	454
chr10	124353947	124354109	124354012	124354044	DMBT1	163	33	0.5	True	163	1	163
chr10	124354754	124355207	124354819	124355142	DMBT1	454	324	0.5	True	454	1	454
chr10	124366610	124366769	124366675	124366704	DMBT1	160	30	0.25	True	160	1	160
chr10	124368560	124368722	124368625	124368657	DMBT1	163	33	0.333333	True	163	1	163
chr10	124369366	124369819	124369431	124369754	DMBT1	454	324	0.333333	True	454	1	454
chr10	124370669	124370828	124370734	124370763	DMBT1	160	30	0.25	True	160	1	160
chr10	124372619	124372781	124372684	124372716	DMBT1	163	33	0.333333	True	163	1	163
chr10	124373425	124373878	124373490	124373813	DMBT1	454	324	0.333333	True	454	1	454
chr10	124374728	124374887	124374793	124374822	DMBT1	160	30	0.25	True	160	1	160
chr10	135480590	135481742	135480655	135481677	DUX4	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L2	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L3	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L5	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L6	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L7	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	DUX4L8	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135480590	135481742	135480655	135481677	LOC100653046	1153	1023	0.428571931483	True	833	0.722463139636	833
chr10	135487209	135488361	135487274	135488296	DUX4	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	DUX4L2	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	DUX4L3	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	DUX4L5	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	DUX4L6	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	DUX4L7	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135487209	135488361	135487274	135488296	LOC100653046	1153	1023	0.792994956635	True	293	0.254119687771	293
chr10	135491525	135491906	135491590	135491841	DUX4	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	DUX4L2	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	DUX4L3	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	DUX4L5	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	DUX4L6	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	DUX4L7	382	252	0.333333	True	382	1	382
chr10	135491525	135491906	135491590	135491841	LOC100653046	382	252	0.333333	True	382	1	382
chr10	135493818	135494970	135493883	135494905	DUX4	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L2	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L3	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L5	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L6	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L7	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	DUX4L8	1153	1023	0.237996544666	True	1153	1	1153
chr10	135493818	135494970	135493883	135494905	LOC100653046	1153	1023	0.237996544666	True	1153	1	1153
chr11	60974904	60975152	60974969	60975087	PGA3	249	119	0.333333	True	249	1	249
chr11	60975698	60976027	60975763	60975962	PGA3	330	200	0.5	True	330	1	330
chr11	60977249	60977495	60977314	60977430	PGA3	247	117	0.5	True	247	1	247
chr11	60989808	60989993	60989873	60989928	PGA4	186	56	0.5	True	186	1	186
chr11	60990350	60990642	60990415	60990577	PGA4	293	163	0.5	True	293	1	293
chr11	60992746	60992993	60992811	60992928	PGA4	248	118	0.5	True	248	1	248
chr11	60993733	60993981	60993798	60993916	PGA4	249	119	0.333333	True	249	1	249
chr11	60994527	60994856	60994592	60994791	PGA4	330	200	0.5	True	330	1	330
chr11	60996078	60996324	60996143	60996259	PGA4	247	117	0.5	True	247	1	247
chr11	61008634	61008819	61008699	61008754	PGA5	186	56	0.5	True	186	1	186
chr11	61009176	61009468	61009241	61009403	PGA5	293	163	0.5	True	293	1	293
chr11	61011572	61011819	61011637	61011754	PGA5	248	118	0.5	True	248	1	248
chr11	61012559	61012807	61012624	61012742	PGA5	249	119	0.333333	True	249	1	249
chr11	89646307	89646534	89646372	89646469	TRIM49D1	228	98	0.5	True	228	1	228
chr11	89646307	89646534	89646372	89646469	TRIM49D2P	228	98	0.5	True	228	1	228
chr11	89647278	89647430	89647343	89647365	TRIM49D1	153	23	0.5	True	153	1	153
chr11	89647278	89647430	89647343	89647365	TRIM49D2P	153	23	0.5	True	153	1	153
chr11	89648015	89648375	89648080	89648310	TRIM49D1	361	231	0.5	True	361	1	361
chr11	89648015	89648375	89648080	89648310	TRIM49D2P	361	231	0.5	True	361	1	361
chr11	89650022	89650247	89650087	89650182	TRIM49D1	226	96	0.5	True	226	1	226
chr11	89650022	89650247	89650087	89650182	TRIM49D2P	226	96	0.5	True	226	1	226
chr11	89650403	89650943	89650468	89650878	TRIM49D1	541	411	0.5	True	541	1	541
chr11	89650403	89650943	89650468	89650878	TRIM49D2P	541	411	0.5	True	541	1	541
chr11	89659865	89660405	89659930	89660340	TRIM49D1	541	411	0.5	True	541	1	541
chr11	89659865	89660405	89659930	89660340	TRIM49D2P	541	411	0.5	True	541	1	541
chr11	89660561	89660786	89660626	89660721	TRIM49D1	226	96	0.5	True	226	1	226
chr11	89660561	89660786	89660626	89660721	TRIM49D2P	226	96	0.5	True	226	1	226
chr11	89662433	89662793	89662498	89662728	TRIM49D1	361	231	0.5	True	361	1	361
chr11	89662433	89662793	89662498	89662728	TRIM49D2P	361	231	0.5	True	361	1	361
chr11	89663378	89663530	89663443	89663465	TRIM49D1	153	23	0.5	True	153	1	153
chr11	89663378	89663530	89663443	89663465	TRIM49D2P	153	23	0.5	True	153	1	153
chr11	89772968	89773195	89773033	89773130	TRIM49C	228	98	0.684210526316	True	144	0.631578947368	144
chr12	7189271	7189477	7189336	7189412	C1R	207	77	0	True	207	1	207
chr12	133501894	133503813	133501959	133503748	ZNF605	1920	1790	0.822395833333	True	682	0.355208333333	680
chr12	133509556	133509806	133509621	133509741	ZNF605	251	121	0.725099601594	True	138	0.549800796813	138
