#chrom	chromStart	chromEnd
chr13	110035021	110035022
chr13	110035023	110035024
chr13	110035025	110035026
chr13	110035035	110035036
chr13	110346812	110346813
chr13	110528026	110528027
chr13	110528028	110528029
chr13	111008156	111008157
chr13	111134262	111134263
chr13	111134265	111134266
chr13	111344379	111344380
chr13	111344383	111344384
chr13	111449222	111449223
chr13	111873905	111873906
chr13	111873907	111873908
chr13	112038673	112038674
chr13	112038716	112038717
chr13	112143832	112143833
chr13	112309108	112309109
chr13	112670330	112670331
chr13	112670331	112670332
chr13	112745093	112745094
chr13	112832849	112832850
chr13	113084477	113084478
chr13	113311584	113311585
chr13	113311844	113311845
chr13	113687582	113687583
chr13	113796699	113796700
chr13	113962109	113962110
chr13	113986626	113986627
chr13	113986628	113986629
chr13	114006636	114006637
chr13	114616702	114616703
chr14	19048303	19048304
chr14	19323029	19323030
chr14	19723960	19723961
chr14	19817258	19817259
chr14	19817262	19817263
chr14	19922630	19922631
chr14	20001777	20001778
chr14	20112123	20112124
chr14	20132735	20132736
chr14	20953782	20953783
chr14	21132335	21132336
chr14	21310206	21310207
chr14	21351977	21351978
chr14	21728528	21728529
chr14	22020938	22020939
chr14	22040744	22040745
chr14	22502764	22502765
chr14	22502766	22502767
chr14	22973825	22973826
chr14	22973827	22973828
chr14	22983349	22983350
chr14	23023286	23023287
chr14	23023296	23023297
chr14	23211196	23211197
chr14	23264656	23264657
chr14	23296717	23296718
chr14	23358050	23358051
chr14	23947942	23947943
chr14	24206151	24206152
chr14	24715832	24715833
chr14	24985503	24985504
chr14	25188801	25188802
chr14	25188838	25188839
chr14	25188839	25188840
chr14	25759687	25759688
chr14	27375618	27375619
chr14	27375651	27375652
chr14	27386671	27386672
chr14	27386724	27386725
chr14	27386728	27386729
chr14	27386731	27386732
chr14	27878369	27878370
chr14	27878371	27878372
chr14	27878373	27878374
chr14	27878375	27878376
chr14	27878377	27878378
chr14	27903860	27903861
chr14	28330305	28330306
chr14	28597144	28597145
chr14	28631375	28631376
chr14	28804536	28804537
chr14	29849363	29849364
chr14	29935539	29935540
chr14	30039327	30039328
chr14	30078917	30078918
chr14	30295953	30295954
chr14	30296007	30296008
chr14	30459997	30459998
chr14	30459999	30460000
chr14	31447000	31447001
chr14	31745866	31745867
chr14	31828483	31828484
chr14	32400807	32400808
chr14	32400864	32400865
chr14	32525645	32525646
chr14	32525653	32525654
chr14	32525674	32525675
chr14	32683526	32683527
chr14	32979639	32979640
chr14	33309958	33309959
chr14	33777728	33777729
chr14	34486574	34486575
chr14	34666222	34666223
chr14	34666224	34666225
chr14	34666226	34666227
chr14	34666228	34666229
chr14	34666230	34666231
chr14	34666232	34666233
chr14	34669508	34669509
chr14	34840302	34840303
chr14	35301398	35301399
chr14	35516987	35516988
chr14	35850971	35850972
chr14	35851023	35851024
chr14	35851025	35851026
chr14	35955768	35955769
chr14	36549706	36549707
chr14	36549707	36549708
chr14	36608323	36608324
chr14	37447145	37447146
chr14	37647544	37647545
chr14	37739842	37739843
chr14	38637441	38637442
chr14	39901780	39901781
chr14	40570019	40570020
chr14	41125473	41125474
chr14	41302673	41302674
chr14	41515857	41515858
chr14	41585365	41585366
chr14	41585371	41585372
chr14	42139460	42139461
chr14	42139462	42139463
chr14	42277721	42277722
chr14	42520805	42520806
chr14	42561936	42561937
chr14	42626924	42626925
chr14	42799497	42799498
chr14	43248412	43248413
chr14	44317446	44317447
chr14	44317449	44317450
chr14	44474417	44474418
chr14	45110426	45110427
chr14	45146658	45146659
chr14	45146659	45146660
chr14	45158997	45158998
chr14	45385440	45385441
chr14	45385725	45385726
chr14	45514737	45514738
chr14	45882921	45882922
chr14	46480324	46480325
chr14	46480357	46480358
chr14	46930604	46930605
chr14	47239740	47239741
chr14	48307618	48307619
chr14	49242927	49242928
chr14	49247759	49247760
chr14	49836517	49836518
chr14	49836539	49836540
chr14	50222929	50222930
chr14	50255274	50255275
chr14	50336291	50336292
chr14	50645385	50645386
chr14	51138300	51138301
chr14	51422884	51422885
chr14	51482216	51482217
chr14	51610933	51610934
chr14	51636530	51636531
chr14	51644813	51644814
chr14	51644863	51644864
chr14	52111104	52111105
chr14	53240032	53240033
chr14	53279130	53279131
chr14	53367820	53367821
chr14	53814646	53814647
chr14	53814701	53814702
chr14	53814705	53814706
chr14	53834236	53834237
chr14	54595484	54595485
chr14	54655399	54655400
chr14	54790413	54790414
chr14	55347439	55347440
chr14	55382253	55382254
chr14	55382298	55382299
chr14	55382310	55382311
chr14	55382322	55382323
chr14	55701633	55701634
chr14	55701639	55701640
chr14	55987181	55987182
chr14	55987187	55987188
chr14	55987189	55987190
chr14	55987191	55987192
chr14	56979735	56979736
chr14	57246269	57246270
chr14	57383069	57383070
chr14	57401900	57401901
chr14	57401918	57401919
chr14	57778449	57778450
chr14	57847779	57847780
chr14	58478482	58478483
chr14	58951605	58951606
chr14	59035001	59035002
chr14	59634776	59634777
chr14	60215840	60215841
chr14	60215845	60215846
chr14	60520129	60520130
chr14	60520133	60520134
chr14	61248691	61248692
chr14	61364851	61364852
chr14	61395865	61395866
chr14	61395866	61395867
chr14	61555253	61555254
chr14	61882750	61882751
chr14	62372478	62372479
chr14	62483254	62483255
chr14	63077108	63077109
chr14	63077109	63077110
chr14	63077114	63077115
chr14	63089665	63089666
chr14	63622918	63622919
chr14	64415501	64415502
chr14	64415503	64415504
chr14	64415509	64415510
chr14	64415511	64415512
chr14	64415513	64415514
chr14	64415515	64415516
chr14	65020556	65020557
chr14	65122236	65122237
chr14	65504117	65504118
chr14	65636605	65636606
chr14	65639599	65639600
chr14	67756484	67756485
chr14	68209542	68209543
chr14	68511979	68511980
chr14	68603067	68603068
chr14	69273070	69273071
chr14	69480005	69480006
chr14	69682009	69682010
chr14	69789698	69789699
chr14	69789702	69789703
chr14	70748080	70748081
chr14	70750705	70750706
chr14	70879229	70879230
chr14	71074150	71074151
chr14	71074158	71074159
chr14	71169807	71169808
chr14	71170164	71170165
chr14	71183009	71183010
chr14	71702143	71702144
chr14	71739133	71739134
chr14	72010966	72010967
chr14	72415442	72415443
chr14	72732639	72732640
chr14	73366159	73366160
chr14	73420439	73420440
chr14	73420441	73420442
chr14	73872144	73872145
chr14	74222995	74222996
chr14	74236615	74236616
chr14	74858452	74858453
chr14	75007506	75007507
chr14	75007507	75007508
chr14	75007508	75007509
chr14	75007509	75007510
chr14	75007510	75007511
chr14	75007525	75007526
chr14	75007527	75007528
chr14	75007528	75007529
chr14	75007529	75007530
chr14	75007530	75007531
chr14	75007531	75007532
chr14	75471398	75471399
chr14	75471399	75471400
chr14	75471401	75471402
chr14	75471403	75471404
chr14	75710090	75710091
chr14	75864910	75864911
chr14	76650367	76650368
chr14	76738972	76738973
chr14	76765934	76765935
chr14	76765938	76765939
chr14	77075172	77075173
chr14	77075177	77075178
chr14	77078349	77078350
chr14	77171289	77171290
chr14	77216824	77216825
chr14	77453713	77453714
chr14	77491313	77491314
chr14	77634632	77634633
chr14	77753884	77753885
chr14	77753886	77753887
chr14	77872966	77872967
chr14	78121200	78121201
chr14	78131193	78131194
chr14	78353249	78353250
chr14	78460875	78460876
chr14	78937668	78937669
chr14	80325323	80325324
chr14	80344068	80344069
chr14	80388133	80388134
chr14	80876844	80876845
chr14	81144389	81144390
chr14	81924166	81924167
chr14	81924170	81924171
chr14	82048541	82048542
chr14	82107349	82107350
chr14	82164569	82164570
chr14	82621084	82621085
chr14	82621094	82621095
chr14	82621100	82621101
chr14	82681304	82681305
chr14	83035130	83035131
chr14	83035134	83035135
chr14	83567174	83567175
chr14	83567177	83567178
chr14	84420015	84420016
chr14	84740421	84740422
chr14	84864525	84864526
chr14	84864527	84864528
chr14	84933089	84933090
chr14	85207943	85207944
chr14	85457048	85457049
chr14	85457049	85457050
chr14	86166891	86166892
chr14	86193040	86193041
chr14	86193042	86193043
chr14	86193043	86193044
chr14	86193054	86193055
chr14	86193103	86193104
chr14	86193128	86193129
chr14	86242109	86242110
chr14	86705292	86705293
chr14	86705293	86705294
chr14	86709988	86709989
chr14	86710000	86710001
chr14	86753640	86753641
chr14	86772516	86772517
chr14	87236471	87236472
chr14	87236484	87236485
chr14	87236485	87236486
chr14	87834072	87834073
chr14	88058684	88058685
chr14	88120537	88120538
chr14	88135076	88135077
chr14	88556081	88556082
chr14	89754999	89755000
chr14	89755004	89755005
chr14	89755013	89755014
chr14	89801416	89801417
chr14	90553493	90553494
chr14	91623532	91623533
chr14	91973976	91973977
chr14	92083072	92083073
chr14	92130604	92130605
chr14	92208189	92208190
chr14	92319992	92319993
chr14	93003084	93003085
chr14	93195470	93195471
chr14	94825632	94825633
chr14	95363382	95363383
chr14	95605311	95605312
chr14	95812194	95812195
chr14	95832746	95832747
chr14	96236742	96236743
chr14	97175253	97175254
chr14	97591099	97591100
chr14	97671191	97671192
chr14	97936371	97936372
chr14	98277058	98277059
chr14	98420073	98420074
chr14	98420077	98420078
chr14	98420081	98420082
chr14	98420083	98420084
chr14	98420085	98420086
chr14	98473814	98473815
chr14	98867384	98867385
chr14	98867437	98867438
chr14	99435766	99435767
chr14	99742444	99742445
chr14	100205457	100205458
chr14	100205459	100205460
chr14	100205461	100205462
chr14	100205463	100205464
chr14	100516693	100516694
chr14	100947438	100947439
chr14	101216351	101216352
chr14	101296719	101296720
chr14	101371480	101371481
chr14	101371481	101371482
chr14	101553742	101553743
chr14	101639088	101639089
chr14	101807533	101807534
chr14	101956449	101956450
chr14	102149911	102149912
chr14	102987761	102987762
chr14	103550227	103550228
chr14	103550228	103550229
chr14	103550229	103550230
chr14	103658240	103658241
chr14	103709428	103709429
chr14	103829587	103829588
chr14	103924813	103924814
chr14	104515450	104515451
chr14	105013005	105013006
chr14	105270479	105270480
chr14	105275308	105275309
chr14	105498585	105498586
chr14	105543853	105543854
chr14	105944033	105944034
chr14	105960318	105960319
chr14	106034081	106034082
chr14	106192092	106192093
chr14	106810097	106810098
chr14	106810099	106810100
chr14	107012240	107012241
chr14	107012251	107012252
chr14	107012254	107012255
chr14	107020012	107020013
chr14	107040358	107040359
chr15	20008415	20008416
chr15	20008439	20008440
chr15	20263524	20263525
chr15	20465770	20465771
chr15	20522481	20522482
chr15	20750508	20750509
chr15	20878900	20878901
chr15	20941978	20941979
chr15	21111839	21111840
chr15	21324355	21324356
chr15	21903807	21903808
chr15	22324101	22324102
chr15	22324119	22324120
chr15	22324165	22324166
chr15	22337489	22337490
chr15	22372707	22372708
chr15	22372714	22372715
chr15	22398596	22398597
chr15	22536718	22536719
chr15	22536722	22536723
chr15	23921058	23921059
chr15	23921064	23921065
chr15	24372744	24372745
chr15	25376967	25376968
chr15	25404274	25404275
chr15	25547035	25547036
chr15	25680117	25680118
chr15	25680119	25680120
chr15	25748115	25748116
chr15	25973522	25973523
chr15	26158829	26158830
chr15	26244804	26244805
chr15	26662544	26662545
chr15	26799320	26799321
chr15	27553325	27553326
chr15	27553332	27553333
chr15	27558386	27558387
chr15	27875202	27875203
chr15	27875204	27875205
chr15	28060088	28060089
chr15	28242244	28242245
chr15	28612453	28612454
chr15	28685321	28685322
chr15	28755030	28755031
chr15	29879341	29879342
chr15	30618503	30618504
chr15	30808020	30808021
chr15	31409853	31409854
chr15	31662245	31662246
chr15	31715308	31715309
chr15	31715334	31715335
chr15	31715340	31715341
chr15	31767388	31767389
chr15	32152828	32152829
chr15	32152867	32152868
chr15	32152868	32152869
chr15	32152875	32152876
chr15	32152877	32152878
chr15	32172458	32172459
chr15	33002679	33002680
chr15	33242244	33242245
chr15	33628649	33628650
chr15	33628742	33628743
chr15	33864852	33864853
chr15	33890445	33890446
chr15	34057854	34057855
chr15	34086522	34086523
chr15	34086524	34086525
chr15	34125202	34125203
chr15	34192509	34192510
chr15	34349332	34349333
chr15	34366179	34366180
chr15	34366181	34366182
chr15	35038439	35038440
chr15	35044153	35044154
chr15	35308609	35308610
chr15	36111552	36111553
chr15	36111553	36111554
chr15	36336635	36336636
chr15	36424771	36424772
chr15	37287942	37287943
chr15	37393539	37393540
chr15	37425386	37425387
chr15	38422915	38422916
chr15	38608947	38608948
chr15	38701729	38701730
chr15	39338565	39338566
chr15	39489401	39489402
chr15	39625980	39625981
chr15	39889470	39889471
chr15	41170832	41170833
chr15	41170836	41170837
chr15	41262218	41262219
chr15	41455060	41455061
chr15	41491927	41491928
chr15	41491928	41491929
chr15	41491952	41491953
chr15	41491953	41491954
chr15	41581871	41581872
chr15	41581873	41581874
chr15	41581877	41581878
chr15	41823797	41823798
chr15	41892149	41892150
chr15	41915970	41915971
chr15	41948534	41948535
chr15	41948535	41948536
chr15	42018050	42018051
chr15	42435374	42435375
chr15	42890187	42890188
chr15	43108281	43108282
chr15	43930471	43930472
chr15	44079200	44079201
chr15	44154473	44154474
chr15	45400046	45400047
chr15	45986317	45986318
chr15	46084177	46084178
chr15	47306671	47306672
chr15	47500180	47500181
chr15	47662879	47662880
chr15	47845077	47845078
chr15	47845087	47845088
chr15	48140301	48140302
chr15	48727952	48727953
chr15	49120326	49120327
chr15	49485192	49485193
chr15	49817863	49817864
chr15	50149340	50149341
chr15	50315975	50315976
chr15	50592632	50592633
chr15	50995521	50995522
chr15	51148139	51148140
chr15	52525503	52525504
chr15	52525504	52525505
chr15	53409661	53409662
chr15	53409662	53409663
chr15	53409665	53409666
chr15	53409669	53409670
chr15	53409670	53409671
chr15	53532911	53532912
chr15	53573323	53573324
chr15	54462187	54462188
chr15	54462202	54462203
chr15	54464911	54464912
chr15	54588579	54588580
chr15	56049517	56049518
chr15	56049521	56049522
chr15	56196044	56196045
chr15	56631597	56631598
chr15	57242943	57242944
chr15	57242970	57242971
chr15	57368003	57368004
chr15	57923659	57923660
chr15	57981458	57981459
chr15	57981459	57981460
chr15	57981460	57981461
chr15	57981462	57981463
chr15	57981942	57981943
chr15	57981943	57981944
chr15	58836587	58836588
chr15	58859519	58859520
chr15	58865345	58865346
chr15	58927488	58927489
chr15	59528565	59528566
chr15	59682584	59682585
chr15	59771714	59771715
chr15	59831578	59831579
chr15	59831579	59831580
chr15	59831582	59831583
chr15	59831583	59831584
chr15	59831584	59831585
chr15	59831585	59831586
chr15	59921609	59921610
chr15	60317213	60317214
chr15	60601988	60601989
chr15	60690560	60690561
chr15	61118964	61118965
chr15	61477221	61477222
chr15	61890682	61890683
chr15	61962693	61962694
chr15	62074912	62074913
chr15	62520516	62520517
chr15	62734691	62734692
chr15	62880862	62880863
chr15	63006387	63006388
chr15	63022245	63022246
chr15	63034219	63034220
chr15	63075913	63075914
chr15	63288207	63288208
chr15	63298547	63298548
chr15	63374372	63374373
chr15	63413082	63413083
chr15	63431391	63431392
chr15	63839937	63839938
chr15	64295171	64295172
chr15	64514633	64514634
chr15	64538823	64538824
chr15	64570616	64570617
chr15	64570618	64570619
chr15	64570628	64570629
chr15	64606763	64606764
chr15	64644639	64644640
chr15	64782468	64782469
chr15	64904825	64904826
chr15	64986267	64986268
chr15	65078499	65078500
chr15	65078502	65078503
chr15	65163569	65163570
chr15	65237803	65237804
chr15	65237804	65237805
chr15	65246060	65246061
chr15	65523213	65523214
chr15	65741008	65741009
chr15	65984314	65984315
chr15	66100622	66100623
chr15	66100641	66100642
chr15	66300742	66300743
chr15	66713198	66713199
chr15	66713233	66713234
chr15	66859199	66859200
chr15	67099215	67099216
chr15	67099247	67099248
chr15	67882771	67882772
chr15	67882783	67882784
chr15	68342784	68342785
chr15	69126632	69126633
chr15	69577797	69577798
chr15	69577798	69577799
chr15	69593271	69593272
chr15	69647666	69647667
chr15	70285688	70285689
chr15	70285879	70285880
chr15	70454529	70454530
chr15	70777886	70777887
chr15	70904655	70904656
chr15	70904656	70904657
chr15	71854260	71854261
chr15	71981041	71981042
chr15	72016604	72016605
chr15	72065552	72065553
chr15	72065554	72065555
chr15	72199090	72199091
chr15	72973939	72973940
chr15	73958235	73958236
chr15	74659518	74659519
chr15	75269237	75269238
chr15	76148611	76148612
chr15	76930084	76930085
chr15	76930086	76930087
chr15	76930088	76930089
chr15	76930090	76930091
chr15	76930092	76930093
chr15	77370277	77370278
chr15	77370307	77370308
chr15	77991995	77991996
chr15	78008606	78008607
chr15	78069810	78069811
chr15	78069812	78069813
chr15	78178335	78178336
chr15	78178337	78178338
chr15	78178338	78178339
chr15	78918722	78918723
chr15	78918724	78918725
chr15	78987540	78987541
chr15	79031189	79031190
chr15	79031191	79031192
chr15	79031197	79031198
chr15	79110000	79110001
chr15	79248625	79248626
chr15	79260591	79260592
chr15	79351568	79351569
chr15	79662598	79662599
chr15	79745082	79745083
chr15	79991301	79991302
chr15	79991309	79991310
chr15	80008921	80008922
chr15	80297899	80297900
chr15	80496512	80496513
chr15	80985914	80985915
chr15	81360099	81360100
chr15	81425553	81425554
chr15	81425555	81425556
chr15	81957466	81957467
chr15	81957470	81957471
chr15	81957472	81957473
chr15	82081196	82081197
chr15	83275579	83275580
chr15	83483902	83483903
chr15	83529688	83529689
chr15	84343489	84343490
chr15	84575372	84575373
chr15	84915032	84915033
chr15	85153696	85153697
chr15	85188169	85188170
chr15	85219681	85219682
chr15	85468136	85468137
chr15	85479175	85479176
chr15	85581441	85581442
chr15	85712892	85712893
chr15	85712896	85712897
chr15	86105806	86105807
chr15	86105808	86105809
chr15	86156063	86156064
chr15	86247085	86247086
chr15	86284005	86284006
chr15	86284957	86284958
chr15	86439608	86439609
chr15	87177014	87177015
chr15	87179978	87179979
chr15	87370614	87370615
chr15	87370616	87370617
chr15	87370639	87370640
chr15	87370641	87370642
chr15	87468332	87468333
chr15	87468335	87468336
chr15	87468431	87468432
chr15	87517614	87517615
chr15	88042893	88042894
chr15	88042928	88042929
chr15	89437158	89437159
chr15	89444338	89444339
chr15	89444381	89444382
chr15	89460254	89460255
chr15	89857279	89857280
chr15	89857284	89857285
chr15	89858066	89858067
chr15	90120051	90120052
chr15	90207201	90207202
chr15	90401720	90401721
chr15	90799805	90799806
chr15	91095043	91095044
chr15	91095045	91095046
chr15	91112783	91112784
chr15	91591424	91591425
chr15	92596917	92596918
chr15	92686644	92686645
chr15	92686652	92686653
chr15	92781844	92781845
chr15	92924085	92924086
chr15	93104711	93104712
chr15	93488606	93488607
chr15	93747480	93747481
chr15	93786327	93786328
chr15	93786629	93786630
chr15	93913147	93913148
chr15	93920858	93920859
chr15	94003618	94003619
chr15	94289662	94289663
chr15	94359997	94359998
chr15	94705405	94705406
chr15	94705406	94705407
chr15	94705409	94705410
chr15	94800791	94800792
chr15	95285580	95285581
chr15	95288154	95288155
chr15	95721995	95721996
chr15	95784323	95784324
chr15	95990028	95990029
chr15	96075040	96075041
chr15	96355266	96355267
chr15	96678093	96678094
chr15	96702892	96702893
chr15	96994495	96994496
chr15	97300159	97300160
chr15	97911863	97911864
chr15	98204845	98204846
chr15	98298886	98298887
chr15	98298888	98298889
chr15	98598702	98598703
chr15	98598704	98598705
chr15	98598705	98598706
chr15	98598995	98598996
chr15	98599047	98599048
chr15	98599049	98599050
chr15	98759283	98759284
chr15	98828300	98828301
chr15	98909408	98909409
chr15	98980922	98980923
chr15	100240188	100240189
chr15	100542189	100542190
chr15	100945444	100945445
chr15	101052165	101052166
chr15	101198409	101198410
chr15	101198431	101198432
chr15	101239219	101239220
chr15	101250585	101250586
chr15	101900697	101900698
chr15	101900698	101900699
chr15	102147316	102147317
chr16	542453	542454
chr16	621227	621228
chr16	682053	682054
chr16	896798	896799
chr16	1021000	1021001
chr16	1871944	1871945
chr16	1871952	1871953
chr16	1880917	1880918
chr16	1914482	1914483
chr16	2007269	2007270
chr16	2320809	2320810
chr16	2556335	2556336
chr16	3443207	3443208
chr16	3443228	3443229
chr16	3717755	3717756
chr16	3952317	3952318
chr16	4169575	4169576
chr16	4339998	4339999
chr16	5028403	5028404
chr16	5028404	5028405
chr16	5224523	5224524
chr16	5257583	5257584
chr16	5598158	5598159
chr16	6049905	6049906
chr16	6049908	6049909
chr16	6049910	6049911
chr16	6306203	6306204
chr16	6353335	6353336
chr16	6500817	6500818
chr16	6510826	6510827
chr16	6686760	6686761
chr16	6745433	6745434
chr16	6775057	6775058
chr16	6909128	6909129
chr16	6909140	6909141
chr16	6909141	6909142
chr16	6981335	6981336
chr16	6991299	6991300
chr16	7038743	7038744
chr16	7049223	7049224
chr16	7108002	7108003
chr16	7617532	7617533
chr16	7773699	7773700
chr16	7773709	7773710
chr16	7953922	7953923
chr16	8004616	8004617
chr16	8095561	8095562
chr16	8095562	8095563
chr16	8161733	8161734
chr16	8161734	8161735
chr16	8161760	8161761
chr16	8161797	8161798
chr16	8614504	8614505
chr16	8894537	8894538
chr16	9164637	9164638
chr16	9287088	9287089
chr16	9305480	9305481
chr16	9378837	9378838
chr16	9378839	9378840
chr16	10299260	10299261
chr16	10415348	10415349
chr16	10761725	10761726
chr16	11317008	11317009
chr16	11345034	11345035
chr16	11487000	11487001
chr16	11577560	11577561
chr16	11634013	11634014
chr16	12005902	12005903
chr16	12143190	12143191
chr16	12416977	12416978
chr16	12515760	12515761
chr16	12673674	12673675
chr16	12680921	12680922
chr16	12680922	12680923
chr16	13064212	13064213
chr16	13064214	13064215
chr16	13102521	13102522
chr16	13275140	13275141
chr16	13356522	13356523
chr16	13563214	13563215
chr16	13563219	13563220
chr16	13661484	13661485
chr16	13868968	13868969
chr16	14000962	14000963
chr16	15124992	15124993
chr16	15307878	15307879
chr16	15401594	15401595
chr16	15488734	15488735
chr16	15510854	15510855
chr16	15517418	15517419
chr16	15882649	15882650
chr16	16265885	16265886
chr16	16751572	16751573
chr16	16751575	16751576
chr16	17030435	17030436
chr16	17498599	17498600
chr16	17737850	17737851
chr16	17758221	17758222
chr16	17962366	17962367
chr16	17962367	17962368
chr16	18108564	18108565
chr16	18255695	18255696
chr16	18763860	18763861
chr16	19021454	19021455
chr16	19075656	19075657
chr16	19101777	19101778
chr16	19460354	19460355
chr16	19810905	19810906
chr16	20202824	20202825
chr16	21031671	21031672
chr16	22899698	22899699
chr16	23376907	23376908
chr16	23376921	23376922
chr16	23760321	23760322
chr16	23816053	23816054
chr16	23886997	23886998
chr16	23887066	23887067
chr16	24452061	24452062
chr16	24490604	24490605
chr16	24520605	24520606
chr16	24571424	24571425
chr16	24757115	24757116
chr16	25032654	25032655
chr16	25032655	25032656
chr16	25032656	25032657
chr16	25032661	25032662
chr16	25032662	25032663
chr16	25300867	25300868
chr16	25799857	25799858
chr16	25814241	25814242
chr16	26385404	26385405
chr16	26385405	26385406
chr16	26609220	26609221
chr16	26752837	26752838
chr16	26822218	26822219
chr16	27043714	27043715
chr16	27409245	27409246
chr16	27876868	27876869
chr16	28546874	28546875
chr16	28546876	28546877
chr16	29117880	29117881
chr16	29281769	29281770
chr16	29413890	29413891
chr16	29413891	29413892
chr16	29637951	29637952
chr16	30201438	30201439
chr16	30501545	30501546
chr16	30514137	30514138
chr16	30658610	30658611
chr16	31848275	31848276
chr16	32202074	32202075
chr16	32360720	32360721
chr16	32405184	32405185
chr16	32434493	32434494
chr16	32434836	32434837
chr16	32434837	32434838
chr16	32644666	32644667
chr16	32817775	32817776
chr16	32841143	32841144
chr16	32843771	32843772
chr16	32846783	32846784
chr16	33302511	33302512
chr16	33318861	33318862
chr16	33382734	33382735
chr16	33384161	33384162
chr16	33392491	33392492
chr16	33522601	33522602
chr16	33523870	33523871
chr16	33533084	33533085
chr16	33535038	33535039
chr16	33539354	33539355
chr16	33543040	33543041
chr16	33567456	33567457
chr16	33576866	33576867
chr16	33926508	33926509
chr16	33934068	33934069
chr16	33936166	33936167
chr16	33940008	33940009
chr16	33940018	33940019
chr16	33948786	33948787
chr16	33950761	33950762
chr16	33951164	33951165
chr16	33952171	33952172
chr16	33952179	33952180
chr16	33953242	33953243
chr16	33953591	33953592
chr16	33957944	33957945
chr16	33957984	33957985
chr16	33958069	33958070
chr16	33958457	33958458
chr16	33960566	33960567
chr16	33964348	33964349
chr16	33966008	33966009
chr16	33966769	33966770
chr16	33967951	33967952
chr16	33969860	33969861
chr16	33969869	33969870
chr16	33970540	33970541
chr16	33972693	33972694
chr16	33972873	33972874
chr16	33972985	33972986
chr16	33975709	33975710
chr16	33978990	33978991
chr16	33983174	33983175
chr16	33986426	33986427
chr16	33987171	33987172
chr16	33987825	33987826
chr16	33987829	33987830
chr16	34181408	34181409
chr16	34196660	34196661
chr16	46429043	46429044
chr16	46451811	46451812
chr16	46464208	46464209
chr16	46792217	46792218
chr16	46792219	46792220
chr16	46792221	46792222
chr16	46792223	46792224
chr16	46800085	46800086
chr16	48481197	48481198
chr16	49003310	49003311
chr16	49547578	49547579
chr16	49773605	49773606
chr16	50131226	50131227
chr16	50166380	50166381
chr16	51322365	51322366
chr16	52214918	52214919
chr16	52254732	52254733
chr16	52992213	52992214
chr16	53029526	53029527
chr16	53821021	53821022
chr16	54336099	54336100
chr16	54474216	54474217
chr16	54613506	54613507
chr16	54615329	54615330
chr16	54615330	54615331
chr16	54615331	54615332
chr16	55327566	55327567
chr16	55327574	55327575
chr16	55796792	55796793
chr16	55796796	55796797
chr16	56012286	56012287
chr16	56600725	56600726
chr16	57242307	57242308
chr16	57242309	57242310
chr16	57322450	57322451
chr16	57322453	57322454
chr16	57367091	57367092
chr16	57367096	57367097
chr16	57367098	57367099
chr16	57367099	57367100
chr16	57367100	57367101
chr16	57367104	57367105
chr16	57367105	57367106
chr16	57367106	57367107
chr16	57367107	57367108
chr16	57829789	57829790
chr16	57891705	57891706
chr16	57893993	57893994
chr16	57897160	57897161
chr16	57913700	57913701
chr16	58337996	58337997
chr16	58637311	58637312
chr16	59346451	59346452
chr16	59346456	59346457
chr16	59346461	59346462
chr16	59439511	59439512
chr16	59439512	59439513
chr16	59439513	59439514
chr16	59439531	59439532
chr16	59439533	59439534
chr16	59439534	59439535
chr16	59729556	59729557
chr16	59731385	59731386
chr16	59832552	59832553
chr16	60918526	60918527
chr16	61994223	61994224
chr16	62160282	62160283
chr16	62363287	62363288
chr16	62443637	62443638
chr16	62581441	62581442
chr16	63188063	63188064
chr16	63204681	63204682
chr16	63212993	63212994
chr16	63212995	63212996
chr16	63215791	63215792
chr16	63215793	63215794
chr16	63215795	63215796
chr16	63279595	63279596
chr16	63349812	63349813
chr16	64595260	64595261
chr16	64595266	64595267
chr16	65190162	65190163
chr16	65190164	65190165
chr16	65357232	65357233
chr16	65357273	65357274
chr16	65442625	65442626
chr16	65499846	65499847
chr16	65570943	65570944
chr16	66059530	66059531
chr16	66667018	66667019
chr16	66667020	66667021
chr16	66862893	66862894
chr16	66901771	66901772
chr16	68503967	68503968
chr16	68764947	68764948
chr16	68765354	68765355
chr16	68777258	68777259
chr16	69326269	69326270
chr16	69443451	69443452
chr16	69860857	69860858
chr16	70125929	70125930
chr16	70125931	70125932
chr16	71092520	71092521
chr16	71320347	71320348
chr16	71377912	71377913
chr16	71400246	71400247
chr16	71459101	71459102
chr16	71459105	71459106
chr16	72656950	72656951
chr16	73206893	73206894
chr16	73206894	73206895
chr16	73915349	73915350
chr16	74120815	74120816
chr16	74143957	74143958
chr16	74573880	74573881
chr16	74573908	74573909
chr16	74573970	74573971
chr16	75015547	75015548
chr16	75015549	75015550
chr16	75015551	75015552
chr16	75044615	75044616
chr16	75432953	75432954
chr16	76117855	76117856
chr16	76196646	76196647
chr16	76494637	76494638
chr16	77106824	77106825
chr16	77162357	77162358
chr16	77252472	77252473
chr16	77724682	77724683
chr16	77829177	77829178
chr16	77849835	77849836
chr16	77849839	77849840
chr16	77849844	77849845
chr16	77849860	77849861
chr16	77852263	77852264
chr16	77859946	77859947
chr16	78036255	78036256
chr16	78040284	78040285
chr16	78044568	78044569
chr16	78157350	78157351
chr16	78178342	78178343
chr16	78178343	78178344
chr16	78295688	78295689
chr16	78348283	78348284
chr16	78456680	78456681
chr16	78457998	78457999
chr16	78458003	78458004
